AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode,scores,lon,lat
,51 Goodge Street,,London,Al Dente,Restaurant/Cafe/Canteen,1,0,0.3878029956611124,1097438,195019,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 1TG,2023-02-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1360546', 'latitude': '51.5191061'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1360546,51.5191061
31-33 SHEPHERD MARKET,,LONDON,,Al Hamra Restaurant,Restaurant/Cafe/Canteen,1,0,0.6719569915646637,411088,00164/0031/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 7PT,2023-09-26T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.147123', 'latitude': '51.5063679'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.147123,51.5063679
139 NEW BOND STREET,,LONDON,,Alaia Cafe,Restaurant/Cafe/Canteen,1,0,0.3564641050268228,1822238,ST4VAQ-MEP9VM-J9FXLJ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 2TL,2025-05-14T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1442691', 'latitude': '51.5117004'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1442691,51.5117004
,58-60 Marchmont Street,,,Alara Trading LTD,Restaurant/Cafe/Canteen,1,0,0.9463663742258852,624313,76786,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1AB,2024-07-23T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1250513', 'latitude': '51.5251987'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1250513,51.5251987
20-24 SHAFTESBURY AVENUE,,LONDON,,Albert's Schloss,Restaurant/Cafe/Canteen,1,0,0.2213608011090228,1737195,LD5ZNP-DYKGV9-6PW308,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 7EU,2026-01-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1335517', 'latitude': '51.5108739'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1335517,51.5108739
,16-20 Chalton Street,,London,Albertini,Restaurant/Cafe/Canteen,1,0,1.1081016364188394,426139,6769,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 1JH,2023-01-18T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1289817', 'latitude': '51.5288405'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1289817,51.5288405
,56 Lamb's Conduit Street,,London,Albion Wine Shippers,Retailers - other,4613,0,0.9765643795491732,426508,8992,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 3LW,2023-08-31T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1183501', 'latitude': '51.5219979'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1183501,51.5219979
49 ALDWYCH,,LONDON,,Aldwych Theatre,Restaurant/Cafe/Canteen,1,0,0.7589796329784373,412294,00747/0049/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2B 4DF,2024-09-12T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1188621', 'latitude': '51.5130763'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1188621,51.5130763
2-2A DAVIES STREET,,LONDON,,Alfred Dunhill Spa,Restaurant/Cafe/Canteen,1,0,0.4930887104863615,412442,00814/0002/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 3DJ,2025-09-29T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1471566', 'latitude': '51.5108648'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1471566,51.5108648
MARCOL HOUSE 289-293 REGENT STREET,,LONDON,,All Bar One,Restaurant/Cafe/Canteen,1,0,0.3412650480921881,413503,01217/0289/1/004,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 2HJ,2024-09-24T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1427758', 'latitude': '51.5165239'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1427758,51.5165239
5A PICTON PLACE,,LONDON,,All Bar One,Restaurant/Cafe/Canteen,1,0,0.6520471173443966,411651,00517/0005/A/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 1BL,2024-12-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.151354', 'latitude': '51.5154004'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.151354,51.5154004
,108 New Oxford Street,,London,All Bar One,Pub/bar/nightclub,7843,0,0.4274766669236303,423807,13188,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1A 1HB,2024-08-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.128216996788979', 'latitude': '51.5169219970703'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.128216996788979,51.5169219970703
6 VILLIERS STREET,,LONDON,,All Bar One,Restaurant/Cafe/Canteen,1,0,0.6402021170149068,411246,00271/0006/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 6NQ,2023-08-03T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1242794', 'latitude': '51.508208'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1242794,51.508208
60 VICTORIA STREET,,LONDON,,All Bar One,Pub/bar/nightclub,7843,0,1.0907026913637656,772757,14/00168/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1E 6QW,2026-04-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1368126', 'latitude': '51.4977155'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1368126,51.4977155
BASEMENT AND GROUND FLOOR 19 HENRIETTA STREET,,LONDON,,All Bar One,Pub/bar/nightclub,7843,0,0.5604406001694683,411543,00478/0019/3/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 8QH,2026-05-14T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1242476', 'latitude': '51.5107345'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1242476,51.5107345
BASEMENT AND GROUND FLOOR 48 LEICESTER SQUARE,,LONDON,,All Bar One,Restaurant/Cafe/Canteen,1,0,0.3343957578882459,412967,00989/0048/1/014,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7LU,2026-06-08T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1307975', 'latitude': '51.5102096'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1307975,51.5102096
1 Chicheley Street,London,,,All Bar One,Pub/bar/nightclub,7843,0,1.1371121926875594,484046,14360/0001/2/000,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE1 7PY,2026-03-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.116739', 'latitude': '51.502565'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.116739,51.502565
1A BROADWAY,,LONDON,,ALL GOOD CONVENIENCE,Retailers - other,4613,0,1.0486820848736167,1863910,C57VKZ-TPKHGC-RQD2QP,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1H 0AZ,2025-09-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1342783', 'latitude': '51.4983856'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1342783,51.4983856
44-46 CRANBOURN STREET,,LONDON,,ALL MART,Retailers - other,4613,0,0.3653610047035577,1619572,EYKPY6-3Y7SD6-SKE6B3,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7AN,2023-11-24T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.128946', 'latitude': '51.5110793'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.128946,51.5110793
49-54 FOLEY STREET,,LONDON,,All Souls Primary School,School/college/university,7845,0,0.447826903581479,410793,00008/0049/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 7JJ,2023-12-12T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1386045', 'latitude': '51.519848'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1386045,51.519848
Victoria House,37-63 Southampton Row,,London,All Star Lanes,Restaurant/Cafe/Canteen,1,0,0.7330614370923921,1214109,197624,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 4DA,2024-08-28T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.122126996517181', 'latitude': '51.5192070007324'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.122126996517181,51.5192070007324
BASEMENT AND GROUND FLOOR 61 OLD COMPTON STREET,,LONDON,,ALL'ANTICO VINAIO,Takeaway/sandwich shop,7844,0,0.1742244175565194,1863938,NVJKE8-HZW5BH-70TVWB,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6HS,2025-11-26T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1327943', 'latitude': '51.5124805'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1327943,51.5124805
22 PADDINGTON STREET,,LONDON,,Alley Cats Pizza MYB,Restaurant/Cafe/Canteen,1,0,0.945242644780566,1918169,DG77SM-Q3D6YN-9YMPL8,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 5QY,2026-04-28T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1552171', 'latitude': '51.5206766'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1552171,51.5206766
UNIT G9 KINGLY COURT KINGLY COURT,,LONDON,,ALTA Restaurant,Restaurant/Cafe/Canteen,1,0,0.1190450787590853,1802752,JHDRTL-JX0BST-HRBNWM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 5PW,2025-10-09T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1387041', 'latitude': '51.5124576'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1387041,51.5124576
ROOFTOP RESTAURANT SELFRIDGES 400 OXFORD STREET,,LONDON,,Alto By San Carlo,Restaurant/Cafe/Canteen,1,0,0.7054757592957908,1048545,18/00108/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1A 1AB,2026-07-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1528138', 'latitude': '51.5145871'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1528138,51.5145871
,59 Endell Street,,London,AMALFI LOUNGE,Restaurant/Cafe/Canteen,1,0,0.4813252902422608,1832058,206082,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9AJ,2025-09-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1255636', 'latitude': '51.5149863'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1255636,51.5149863
25 ARGYLL STREET,WEST END,LONDON,,Amalfi Restaurant,Restaurant/Cafe/Canteen,1,0,0.2132944657086656,1486576,22/00166/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 7TU,2025-10-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1410777', 'latitude': '51.5146894'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1410777,51.5146894
GROUND FLOOR HAMMER HOUSE 113 WARDOUR STREET,,LONDON,,Amathus Drinks Soho,Retailers - other,4613,0,0.1015755364786359,1760266,QAE759-T2YQQN-XGS8G2,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0UN,2024-09-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.134143', 'latitude': '51.513402'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.134143,51.513402
HAMMER HOUSE 113-117 WARDOUR STREET,,LONDON,,Amathus Soho,Retailers - other,4613,0,0.1025964627496799,412194,00688/0113/1/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0UN,2021-04-28T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1341461', 'latitude': '51.5132574'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1341461,51.5132574
318 High Holborn,London,,,Amazon Fresh,Retailers - supermarkets/hypermarkets,7840,0,1.04067273492848,1431180,PI/000037824,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,WC1V 7BN,2023-12-28T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.11346', 'latitude': '51.518114'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.11346,51.518114
10 BERKELEY SQUARE,,LONDON,,Amazonico Restaurant,Restaurant/Cafe/Canteen,1,0,0.444364998940727,1274504,00761/0010/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 6AA,2025-10-29T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.144687', 'latitude': '51.5095758'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.144687,51.5095758
25-27 HEDDON STREET,,LONDON,,Ambassadors Clubhouse,Restaurant/Cafe/Canteen,1,0,0.2191648526885455,1724880,AS1X2C-GH7SVL-FEDJ36,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 4BH,2026-06-12T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1398825', 'latitude': '51.5111274'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1398825,51.5111274
Ambassadors Theatre,West Street,,London,Ambassadors Theatre,Pub/bar/nightclub,7843,0,0.3689660197909115,1670113,203477,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9ND,2025-01-17T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1279602', 'latitude': '51.512979'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1279602,51.512979
,37 Store Street,,London,Amelie's Wine House,Pub/bar/nightclub,7843,0,0.5081538899916644,1453231,200812,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1E 7BS,2023-03-29T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1308735', 'latitude': '51.5199679'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1308735,51.5199679
176 Fleet Street,London,,,Americano,Restaurant/Cafe/Canteen,1,0,1.1692476567120471,1618751,23/00058/COMM,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC4A 2EN,2024-02-09T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.109347', 'latitude': '51.514415'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.109347,51.514415
Victoria House,Southampton Row,,London,Americano,Takeaway/sandwich shop,7844,0,0.7326626047188041,1398315,200007,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 4DA,2022-07-26T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.122138001024723', 'latitude': '51.5192070007324'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.122138001024723,51.5192070007324
,37 Eagle Street,,London,Amigos,Restaurant/Cafe/Canteen,1,0,0.91371172637726,639810,11817,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1R 4AJ,2023-03-02T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1170128', 'latitude': '51.518775'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1170128,51.518775
55 LONG ACRE,,LONDON,,Amorino,Restaurant/Cafe/Canteen,1,0,0.567773067518229,988475,17/00252/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9JL,2025-06-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1232959', 'latitude': '51.513552'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1232959,51.513552
UNIT K2 GROUND FLOOR,Brunswick Centre,,London,AMORINO,Takeaway/sandwich shop,7844,0,0.8968764684982565,1798531,205411,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1AW,2025-10-14T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1236558', 'latitude': '51.5237285'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1236558,51.5237285
7 GARRICK STREET,,LONDON,,Amorino,Restaurant/Cafe/Canteen,1,0,0.4772461074590762,1214668,20/00010/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9AR,2024-05-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.125936', 'latitude': '51.511382'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.125936,51.511382
33 VILLIERS STREET,,LONDON,,Amorino,Restaurant/Cafe/Canteen,1,0,0.6707818717457624,1660512,A41981-DX2F1Y-Y8ELMD,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 6ND,2023-11-09T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1235493', 'latitude': '51.5080885'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1235493,51.5080885
,21 Goodge Street,,London,AMORINO,Restaurant/Cafe/Canteen,1,0,0.4316077808058142,1222875,197999,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 2PJ,2026-06-23T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1346634', 'latitude': '51.5196415'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1346634,51.5196415
18 CHARING CROSS ROAD,,LONDON,,Amorino Gelato,Restaurant/Cafe/Canteen,1,0,0.4132269845730118,843002,00626/0018/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 0DT,2025-08-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1281616', 'latitude': '51.5105272'}","{'Hygiene': None, 'Structural': None, 'ConfidenceInManagement': None}",-0.1281616,51.5105272
Unit 3 Euston Station,Eversholt Street,,London,AMT Coffee,Mobile caterer,7846,0,1.057110885836221,424986,43243,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 2DU,2019-02-12T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.133270993828774', 'latitude': '51.5286674499512'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.133270993828774,51.5286674499512
,63 Gray's Inn Road,,London,ANA'S DELI AND CAFE,Restaurant/Cafe/Canteen,1,0,1.1391610578551754,1751410,204706,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1X 8TL,2025-11-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1142519', 'latitude': '51.5224537'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1142519,51.5224537
BASEMENT AND GROUND FLOOR 46 LEXINGTON STREET,,LONDON,,Andrew Edmunds,Restaurant/Cafe/Canteen,1,0,0.0288751067944345,411494,00448/0046/0/003,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0LP,2024-10-08T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1361687', 'latitude': '51.5131367'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1361687,51.5131367
39 VICTORIA STREET,,LONDON,,Angel Hill Food Company,Other catering premises,7841,0,1.08799256640412,1932690,B7T8NE-W6SE0W-5YFKH1,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1H 0EU,2026-06-08T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1333483', 'latitude': '51.4978762'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1333483,51.4978762
24 SEYMOUR PLACE,,LONDON,,AngloThai,Restaurant/Cafe/Canteen,1,0,1.0640290311047165,1768932,SYZ073-8ZD50L-CQLWRC,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1H 7NL,2024-12-06T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1611083', 'latitude': '51.5151221'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1611083,51.5151221
19A RUPERT STREET,,LONDON,,Angry Crab Shack,Restaurant/Cafe/Canteen,1,0,0.2318566060725384,1592656,23/00079/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6DF,2026-01-14T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1329864', 'latitude': '51.5109548'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1329864,51.5109548
241-243 OXFORD STREET,,LONDON,,Angus Steak House,Restaurant/Cafe/Canteen,1,0,0.2412889433977485,411031,00159/0243/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 2LU,2023-08-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1413877', 'latitude': '51.5152159'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1413877,51.5152159
WOODSTOCK HOUSE 10 WOODSTOCK STREET,,LONDON,,Angus Steak House,Restaurant/Cafe/Canteen,1,0,0.4909008913093691,412234,00710/0010/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1C 2AJ,2024-02-28T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1478371', 'latitude': '51.5143377'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1478371,51.5143377
BASEMENT AND GROUND FLOOR PART 20 CRANBOURN STREET,,LONDON,,Angus Steak House,Restaurant/Cafe/Canteen,1,0,0.3887846259640651,414372,01652/0020/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7AA,2023-06-08T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1279723', 'latitude': '51.5116303'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1279723,51.5116303
46 BERKELEY SQUARE,,LONDON,,Annabel's,Restaurant/Cafe/Canteen,1,0,0.5197466983866862,1077597,18/00276/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 5AT,2026-04-01T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1463476', 'latitude': '51.5091385'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1463476,51.5091385
21-22 EMBANKMENT PLACE,,LONDON,,Ap Food Express,Retailers - other,4613,0,0.7185336702626396,414754,11/00071/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 6NN,2025-11-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1228876', 'latitude': '51.5074691'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1228876,51.5074691
GROUND FLOOR 1 KNIGHTSBRIDGE,,LONDON,,Apax Partners LLP,Restaurant/Cafe/Canteen,1,0,1.0623957276063918,1686871,M005E2-70SYJ9-SX2KT7,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1X 7LX,2025-11-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1532572', 'latitude': '51.5022021'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1532572,51.5022021
APOLLO THEATRE 31-33 SHAFTESBURY AVENUE,,LONDON,,Apollo Theatre,Restaurant/Cafe/Canteen,1,0,0.1925150709869142,411750,00552/0031/5/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 7EZ,2024-08-31T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.133382', 'latitude': '51.5115007'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.133382,51.5115007
MARKET HALL WEST END 9 HOLLES STREET,,LONDON,,Apoy Oxford Street,Restaurant/Cafe/Canteen,1,0,0.3798756103063173,1624401,BEZBBQ-EWD6CF-3SY1TJ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1G 0BD,2023-08-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1447501', 'latitude': '51.515467'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1447501,51.515467
