AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode,scores,lon,lat
1 LEICESTER PLACE,,LONDON,,404 Club Not Found,Pub/bar/nightclub,7843,0,0.3219252180605459,1866396,R6M9FW-QV9XQV-LZZ2CH,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7BP,2025-09-19T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.130219', 'latitude': '51.5109647'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.130219,51.5109647
41 BUCKINGHAM PALACE ROAD,,LONDON,,41,Hotel/bed & breakfast/guest house,7842,0,1.0997328714929304,412684,00915/0041/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1W 0PP,2025-03-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1434355', 'latitude': '51.4981802'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1434355,51.4981802
,42 Kingsway,,London,42 Holborn,Restaurant/Cafe/Canteen,1,0,0.7726270705956048,1670140,203532,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2B 6EY,2024-01-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1189995', 'latitude': '51.5160371'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1189995,51.5160371
43 South Lambeth Road,London,,,43 Szechuan Kitchen,Restaurant/Cafe/Canteen,1,0,2.2194998772688477,1690747,23/00298/COMM,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SW8 1RH,2026-05-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1238571', 'latitude': '51.4823562'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1238571,51.4823562
45 PARK LANE,,LONDON,,45 Park Lane,Hotel/bed & breakfast/guest house,7842,0,0.8136210928745895,1220998,00585/0045/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 1PN,2025-04-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.151575', 'latitude': '51.5063842'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.151575,51.5063842
45 White Lion Street,London,,,45 White Lion Street,Restaurant/Cafe/Canteen,1,0,1.724940427263909,640094,PI/000258788,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,,2022-08-04T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1104205', 'latitude': '51.5324729'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1104205,51.5324729
4YouExpress,Ground Floor,424 St John Street,London,4YouExpress,Retailers - other,4613,0,1.8128518962848599,1595775,PI/000292744,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,,2026-04-23T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1059726', 'latitude': '51.5316008'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1059726,51.5316008
2-5 HERTFORD STREET,,LONDON,,5 Hertford Street,Pub/bar/nightclub,7843,0,0.6925645010304061,594703,12/00093/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 7RW,2026-06-15T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1475896', 'latitude': '51.5062314'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1475896,51.5062314
7 NORTHUMBERLAND AVENUE,,LONDON,,50 Kalo,Restaurant/Cafe/Canteen,1,0,0.6074803531638472,414671,08/00090/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 5BY,2021-04-28T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1267294', 'latitude': '51.5071501'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1267294,51.5071501
Harrods,87-135 Brompton Road,LONDON,,50 Ways Caviar,Restaurant/Cafe/Canteen,1,0,1.4919413149061203,1799325,INSPF/25/356506,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW1X 7XL,2025-05-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.163052', 'latitude': '51.499603'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.163052,51.499603
54 Queen's Gate,LONDON,,,54 Queen's Gate Hotel,Hotel/bed & breakfast/guest house,7842,0,2.2090398692384365,640138,INSPF/94/563680,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW7 5JW,2026-01-09T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.179755', 'latitude': '51.496258'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.179755,51.496258
56 West Smithfield,London,,,56 WS Wine Bar & Shop,Pub/bar/nightclub,7843,0,1.5843937763651286,1571131,PI/000039391,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC1A 9DS,2022-11-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.100426', 'latitude': '51.518179'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.100426,51.518179
63 Degrees,34 Islington Green,London,,63 Degrees,Takeaway/sandwich shop,7844,0,2.116611418320966,1469051,PI/000291394,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,,2022-03-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1028934', 'latitude': '51.53588878'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1028934,51.53588878
,64 Goodge Street,,London,64 Goodge Street,Restaurant/Cafe/Canteen,1,0,0.38554938894020463,1640853,203073,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 4NF,2024-10-15T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1369063', 'latitude': '51.5190746'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1369063,51.5190746
BASEMENT TO THIRD FLOOR 67 PALL MALL,,LONDON,,67 Pall Mall,Restaurant/Cafe/Canteen,1,0,0.5614616815442576,1717022,K3PR1H-ERZSYX-FT8WTE,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 5ES,2025-12-02T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1370185', 'latitude': '51.5053805'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1370185,51.5053805
68 & Shanghai,76 Commercial Street,London,,68 & Shanghai,Pub/bar/nightclub,7843,0,2.702958180018572,1769122,214622,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 6LY,2026-05-27T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0741439', 'latitude': '51.5184654'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.0741439,51.5184654
55 BAKER STREET,,LONDON,,6th Floor The Terrace Kitchen,Other catering premises,7841,0,0.9313427177956762,1775686,DLH75J-EDV3EJ-S7Z4FA,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 8EW,2024-12-03T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1563434', 'latitude': '51.5189051'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1563434,51.5189051
73 Walton Street,LONDON,,,73 Walton LTD,Retailers - other,4613,0,1.8531861535120506,1958430,INSPF/26/371491,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW3 2HT,2026-07-21T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1670215', 'latitude': '51.4945674'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1670215,51.4945674
,74 Charlotte Street,,London,74 Charlotte Street By Ben Murphy,Restaurant/Cafe/Canteen,1,0,0.4878691072190594,1873734,206615,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 4QH,2026-01-27T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.136509001255035', 'latitude': '51.5205612182617'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.136509001255035,51.5205612182617
76 DEAN STREET,,LONDON,,76 Dean Street,Restaurant/Cafe/Canteen,1,0,0.1508387468537013,941360,16/00064/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 3SQ,2025-04-22T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.133053', 'latitude': '51.5139055'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.133053,51.5139055
30 BERNERS STREET,,LONDON,,7th floor cafe,Other catering premises,7841,0,0.33984261344560585,1712449,EE2M5P-QCY9MH-09M3ZM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1T 3LR,2024-04-26T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1371211', 'latitude': '51.5184036'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1371211,51.5184036
8 Bishopsgate,London,,,8 Bishopsgate By Rhubarb,Restaurant/Cafe/Canteen,1,0,2.2861453886298024,1731463,PI/000040325,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC2N 4BQ,2026-03-10T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.083339', 'latitude': '51.5140299'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.083339,51.5140299
86 ST JAMES'S STREET,,LONDON,,86 St James Limited,Other catering premises,7841,0,0.58120250985123,412156,00683/0086/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1A 1PL,2025-05-29T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1386974', 'latitude': '51.5052003'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1386974,51.5052003
Butchers Hall,87-89 Bartholomew Close,London,,87 Barts,Other catering premises,7841,0,1.633489591055442,1416538,PI/000037187,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC1A 7EB,2026-02-26T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.099235', 'latitude': '51.5181'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.099235,51.5181
88 Wood Street,London,,,88 Beans,Takeaway/sandwich shop,7844,0,1.8246908685097816,1802072,25/00118/COMM,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC2V 7DA,2025-04-11T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.094462', 'latitude': '51.517115'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.094462,51.517115
93 Feet East,150 Brick Lane,London,,93 Feet East,Pub/bar/nightclub,7843,0,2.8472827168514963,74801,17329,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 6RU,2026-05-31T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.07148', 'latitude': '51.52132'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.07148,51.52132
Mission Kitchen 1st Floor Food Exchange New Covent Garden Market Nine Elms Lane,,London,Wandsworth,9Kitchens,Other catering premises,7841,0,2.368277873832515,1573526,PI/000459704,532,foodandsafety@merton.gov.uk,Wandsworth,http://www.wandsworth.gov.uk,False,,SW8 5EL,2026-06-11T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1325742', 'latitude': '51.479311'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1325742,51.479311
BASEMENT AND GROUND FLOOR 52 WELLS STREET,,LONDON,,?MÍ,Restaurant/Cafe/Canteen,1,0,0.36912215991400565,1797971,E2Z2E2-NP5NKV-EZWNRQ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1T 3PR,2026-06-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1400341', 'latitude': '51.5183689'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1400341,51.5183689
Sceptre Court,40 Tower Hill,London,,A & A Best Food,Other catering premises,7841,0,2.7149877203274713,1022501,198701,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,EC3N 4DX,2025-01-27T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.07362', 'latitude': '51.509949'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.07362,51.509949
,107,Great Suffolk Street,London,A & d news,Retailers - other,4613,0,1.879940189816828,362915,1315,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 1PQ,2021-01-26T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.097867', 'latitude': '51.500768'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.097867,51.500768
Ground Floor,242 Earl's Court Road,LONDON,,A Braccetto,Restaurant/Cafe/Canteen,1,0,2.8569240825623385,1681898,INSPF/23/335276,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW5 9AA,2025-08-15T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1931031', 'latitude': '51.4918607'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1931031,51.4918607
Unit 1,40,Elephant Road,London,A grocery ltd,Retailers - other,4613,0,2.1602236115513085,1530613,199513,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE17 1EU,2022-06-28T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0983902', 'latitude': '51.4931342'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.0983902,51.4931342
A J News,128 Whitecross Street,London,EC1Y 8PU,A J News,Retailers - other,4613,0,1.9874932323101155,417673,PI/000151957,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,EC1Y 8PU,2018-10-01T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0932694', 'latitude': '51.5236882'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.0932694,51.5236882
25E Lowndes Street,LONDON,,,A Moore & Co,Retailers - other,4613,0,1.3740841880922492,334564,INSPF/92/528227,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW1X 9JF,2025-09-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.157915', 'latitude': '51.498741'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.157915,51.498741
A Pinch of Salt,Part Basement And Ground Floor,113 Old Street,London,A Pinch of Salt,Restaurant/Cafe/Canteen,1,0,1.9698448421871906,1595787,PI/000293056,519,Commercial.Envh@islington.gov.uk,Islington,http://www.islington.gov.uk,False,,EC1V 9JR,2026-04-20T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0944067', 'latitude': '51.5247588'}","{'Hygiene': 5, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.0944067,51.5247588
70-71 WILTON ROAD,,LONDON,,A Wong,Restaurant/Cafe/Canteen,1,0,1.4211177622449291,411284,00284/0070/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1V 1DE,2025-04-23T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1405884', 'latitude': '51.4930902'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1405884,51.4930902
,One Bishops Square,London,,A&O Shearman LLP,Other catering premises,7841,0,2.6012887958695825,98824,31177,530,foodsafety@towerhamlets.gov.uk,Tower Hamlets,http://www.towerhamlets.gov.uk,False,,E1 6AD,2025-10-08T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0768489', 'latitude': '51.5197878'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.0768489,51.5197878
Mission Kitchen Food Exchange New Covent Garden Market Nine Elms Lane,,London,Wandsworth,A's Filipino Pastries and Catering Services Limited,Restaurant/Cafe/Canteen,1,0,2.368277873832515,1749479,PI/000487669,532,foodandsafety@merton.gov.uk,Wandsworth,http://www.wandsworth.gov.uk,False,,SW8 5EL,2025-03-05T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1325742', 'latitude': '51.479311'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1325742,51.479311
,110,Wyndham Road,London,A1 chicken bite ltd,Takeaway/sandwich shop,7844,0,2.904784402974605,1838898,202669,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE5 0UB,2025-05-15T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0989545', 'latitude': '51.4785559'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.0989545,51.4785559
Unit 1 Plaza Parade,Kilburn High Road,,London,Abacus Ark Nursery,Caring Premises,5,0,2.7682203743418277,1125771,194715,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW6 5TR,2024-12-09T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1900975', 'latitude': '51.5357074'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1900975,51.5357074
,172 Belsize Road,,London,ABBEY COMMUNITY CENTRE,Restaurant/Cafe/Canteen,1,0,2.8250115432048166,1763237,204931,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW6 4BJ,2024-10-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1859864', 'latitude': '51.5404046'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1859864,51.5404046
,115,Abbey Street,London,Abbey local,Retailers - other,4613,0,2.8114677732392814,1383866,197146,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 3NP,2021-06-16T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.076054', 'latitude': '51.498002'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.076054,51.498002
71 ABBEY ROAD,ABBEY ROAD,LONDON,,Abbey Road Groceries,Retailers - other,4613,0,2.6416022860734016,413019,01004/0071/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,NW8 0AE,2024-01-02T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1843601', 'latitude': '51.5374803'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1843601,51.5374803
,124 Kentish Town Road,,,Abbey Tavern,Pub/bar/nightclub,7843,0,2.2688411381222404,611002,78634,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 9QB,2025-11-28T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.141548', 'latitude': '51.546187'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.141548,51.546187
121 SUSSEX GARDENS,,LONDON,,Abc Hyde Park Hotel,Hotel/bed & breakfast/guest house,7842,0,1.5139181223934695,414267,01585/0121/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 2RU,2024-04-13T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1715748', 'latitude': '51.5154116'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1715748,51.5154116
1 OLD BARRACK YARD,,LONDON,,Abc Kitchens,Restaurant/Cafe/Canteen,1,0,1.113901630602286,1720968,QLB88Z-V1AE1T-63948X,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1X 7NP,2025-12-02T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1548456', 'latitude': '51.5021192'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1548456,51.5021192
,47 Museum Street,,London,Abeno Okonomi-yaki,Restaurant/Cafe/Canteen,1,0,0.5705538930181547,423714,11007,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1A 1LY,2026-04-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1249885', 'latitude': '51.5176078'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 5}",-0.1249885,51.5176078
163-167 PRAED STREET,,LONDON,,Aberdeen Steak House,Restaurant/Cafe/Canteen,1,0,1.6747995771771758,427832,00572/0163/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 1RH,2024-10-15T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1752986', 'latitude': '51.5156404'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1752986,51.5156404
3 BROADWAY,,LONDON,,Abokado,Restaurant/Cafe/Canteen,1,0,1.020329058524863,413182,01082/0003/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1H 0AZ,2025-11-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1338136', 'latitude': '51.4988278'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1338136,51.4988278
Retail Unit,27 Throgmorton Street,London,,Abokado,Restaurant/Cafe/Canteen,1,0,2.1736998019004004,1410971,PI/000037063,508,publicprotection@cityoflondon.gov.uk,City of London Corporation,http://www.cityoflondon.gov.uk/Corporation/homepage.htm,False,,EC2N 2AN,2026-06-17T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0860019', 'latitude': '51.5149692'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.0860019,51.5149692
,240,Blackfriars Road,London,Abokado blackfriars,Restaurant/Cafe/Canteen,1,0,1.4926958260251988,1005164,187835,528,food@southwark.gov.uk,Southwark,http://www.southwark.gov.uk/,False,,SE1 8NW,2026-06-09T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.104038', 'latitude': '51.505849'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.104038,51.505849
UNIT E QUEENSWAY MARKET 23-25 QUEENSWAY,,LONDON,,Abu Maher,Takeaway/sandwich shop,7844,0,2.1947798568549204,1520501,22/00383/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W2 4QJ,2023-09-30T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1873758', 'latitude': '51.5109447'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 5}",-0.1873758,51.5109447
,UNIT 32 BOXPARK 2-10 BETHNAL GREEN ROAD,Hackney,London,Acai Berry,Restaurant/Cafe/Canteen,1,0,2.6774199747647858,1173537,190918,512,technicalbusinesssupport@hackney.gov.uk,Hackney,https://hackney.gov.uk/environmental-health#food,False,,E1 6GY,2025-01-25T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.0763167', 'latitude': '51.5234567'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.0763167,51.5234567
247 King's Road,LONDON,,,Acai Berry,Restaurant/Cafe/Canteen,1,0,2.4264548930365963,1091786,INSPF/18/230810,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,SW3 5EL,2024-10-18T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1718271', 'latitude': '51.4861201'}","{'Hygiene': 5, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1718271,51.4861201
BASEMENT AND GROUND FLOOR 130 WARDOUR STREET,,LONDON,,Acai Berry,Retailers - other,4613,0,0.10464948298541134,1516058,00688/0130/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 8ZN,2024-06-19T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1344765', 'latitude': '51.5143418'}","{'Hygiene': 0, 'Structural': 0, 'ConfidenceInManagement': 0}",-0.1344765,51.5143418
23 Kensington High Street,LONDON,,,Acai Berry,Restaurant/Cafe/Canteen,1,0,2.368369986813796,1752548,INSPF/24/348515,520,food.hygiene@rbkc.gov.uk,Kensington and Chelsea,http://www.rbkc.gov.uk,False,,W8 5NP,2026-08-03T00:00:00,fhrs_5_en-gb,5,,FHRS,"{'longitude': '-0.1884602', 'latitude': '51.5021396'}","{'Hygiene': 0, 'Structural': 5, 'ConfidenceInManagement': 0}",-0.1884602,51.5021396
