AddressLine1,AddressLine2,AddressLine3,AddressLine4,BusinessName,BusinessType,BusinessTypeID,ChangesByServerID,Distance,FHRSID,LocalAuthorityBusinessID,LocalAuthorityCode,LocalAuthorityEmailAddress,LocalAuthorityName,LocalAuthorityWebSite,NewRatingPending,Phone,PostCode,RatingDate,RatingKey,RatingValue,RightToReply,SchemeType,geocode.longitude,geocode.latitude,scores.Hygiene,scores.Structural,scores.ConfidenceInManagement
,37 Store Street,,London,Amelie's Wine House,Pub/bar/nightclub,7843,0,0.4467562624643012,1453231,200812,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1E 7BS,2023-03-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1308735,51.5199679,5.0,5.0,5.0
Victoria House,Southampton Row,,London,Americano,Takeaway/sandwich shop,7844,0,0.6321446932635181,1398315,200007,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1B 4DA,2022-07-26T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.122138001024723,51.5192070007324,5.0,5.0,5.0
,37 Eagle Street,,London,Amigos,Restaurant/Cafe/Canteen,1,0,0.8071846234695567,639810,11817,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1R 4AJ,2023-03-02T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1170128,51.518775,0.0,0.0,0.0
55 LONG ACRE,,LONDON,,Amorino,Restaurant/Cafe/Canteen,1,0,0.46058604094308986,988475,17/00252/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9JL,2025-06-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1232959,51.513552,5.0,5.0,5.0
UNIT K2 GROUND FLOOR,Brunswick Centre,,London,AMORINO,Takeaway/sandwich shop,7844,0,0.8174537162191873,1798531,205411,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1N 1AW,2025-10-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1236558,51.5237285,0.0,5.0,5.0
7 GARRICK STREET,,LONDON,,Amorino,Restaurant/Cafe/Canteen,1,0,0.3849465743733881,1214668,20/00010/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9AR,2024-05-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.125936,51.511382,0.0,5.0,5.0
33 VILLIERS STREET,,LONDON,,Amorino,Restaurant/Cafe/Canteen,1,0,0.5981400682046089,1660512,A41981-DX2F1Y-Y8ELMD,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 6ND,2023-11-09T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1235493,51.5080885,0.0,5.0,0.0
,21 Goodge Street,,London,AMORINO,Restaurant/Cafe/Canteen,1,0,0.4045073029748353,1222875,197999,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 2PJ,2026-06-23T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1346634,51.5196415,0.0,5.0,0.0
18 CHARING CROSS ROAD,,LONDON,,Amorino Gelato,Restaurant/Cafe/Canteen,1,0,0.3379509316832,843002,00626/0018/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 0DT,2025-08-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1281616,51.5105272,,,
BASEMENT AND GROUND FLOOR 46 LEXINGTON STREET,,LONDON,,Andrew Edmunds,Restaurant/Cafe/Canteen,1,0,0.10395296659290212,411494,00448/0046/0/003,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0LP,2024-10-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1361687,51.5131367,5.0,5.0,5.0
19A RUPERT STREET,,LONDON,,Angry Crab Shack,Restaurant/Cafe/Canteen,1,0,0.20146448479267626,1592656,23/00079/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 6DF,2026-01-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1329864,51.5109548,5.0,5.0,5.0
241-243 OXFORD STREET,,LONDON,,Angus Steak House,Restaurant/Cafe/Canteen,1,0,0.3323471404202591,411031,00159/0243/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 2LU,2023-08-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1413877,51.5152159,5.0,5.0,5.0
WOODSTOCK HOUSE 10 WOODSTOCK STREET,,LONDON,,Angus Steak House,Restaurant/Cafe/Canteen,1,0,0.5961248278058392,412234,00710/0010/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1C 2AJ,2024-02-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1478371,51.5143377,5.0,5.0,5.0
BASEMENT AND GROUND FLOOR PART 20 CRANBOURN STREET,,LONDON,,Angus Steak House,Restaurant/Cafe/Canteen,1,0,0.2994750176049061,414372,01652/0020/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7AA,2023-06-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1279723,51.5116303,5.0,5.0,0.0
46 BERKELEY SQUARE,,LONDON,,Annabel's,Restaurant/Cafe/Canteen,1,0,0.6210638570408031,1077597,18/00276/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 5AT,2026-04-01T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1463476,51.5091385,5.0,5.0,5.0
21-22 EMBANKMENT PLACE,,LONDON,,Ap Food Express,Retailers - other,4613,0,0.6479016280033221,414754,11/00071/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2N 6NN,2025-11-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1228876,51.5074691,5.0,5.0,5.0
APOLLO THEATRE 31-33 SHAFTESBURY AVENUE,,LONDON,,Apollo Theatre,Restaurant/Cafe/Canteen,1,0,0.1611810233629421,411750,00552/0031/5/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 7EZ,2024-08-31T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.133382,51.5115007,0.0,5.0,0.0
MARKET HALL WEST END 9 HOLLES STREET,,LONDON,,Apoy Oxford Street,Restaurant/Cafe/Canteen,1,0,0.4763387950548897,1624401,BEZBBQ-EWD6CF-3SY1TJ,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1G 0BD,2023-08-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1447501,51.515467,0.0,0.0,5.0
,32-39 Monmouth Street Seven Dials,,London,Apple Butter Cafe,Takeaway/sandwich shop,7844,0,0.29147349617243734,1222870,197909,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9HA,2020-01-15T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.127228006720543,51.513614654541,0.0,5.0,5.0
4-5 LANGHAM PLACE,,LONDON,,Apple Butter Langham,Restaurant/Cafe/Canteen,1,0,0.4566449456576847,1698376,C2CNNK-65WLT8-TKNC9H,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 3DG,2024-04-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1426289,51.5176546,0.0,5.0,0.0
68 DUKE STREET,,LONDON,,Apricity,Restaurant/Cafe/Canteen,1,0,0.744279940682635,1474145,00398/0068/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 6JU,2026-03-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1513083,51.5136821,5.0,5.0,0.0
30 ARGYLL STREET,WEST END,LONDON,,Aqua,Restaurant/Cafe/Canteen,1,0,0.2997742093440701,428202,09/00109/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 7EB,2025-09-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1409379,51.5142286,5.0,5.0,5.0
38 CLARGES STREET,,LONDON,,Aragawa,Restaurant/Cafe/Canteen,1,0,0.686511820570045,1666260,G834TC-LFVJEV-8Z0AYA,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 7EN,2025-01-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1452204,51.5067335,0.0,5.0,5.0
ROOM S93 SECOND FLOOR NEW WING SOMERSET HOUSE STRAND,,LONDON,,Aram,Restaurant/Cafe/Canteen,1,0,0.7227536748159106,1884195,HELTD6-2M9DK3-Y37RGF,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2R 1LT,2025-10-31T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1180099,51.5105779,5.0,5.0,0.0
CONCESSION SELFRIDGES 400 OXFORD STREET,,LONDON,,Aramark @ Selfridges,Restaurant/Cafe/Canteen,1,0,0.8107793063612285,908525,16/00301/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1A 1AB,2025-06-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1528138,51.5145871,,,
307-309 REGENT STREET,,LONDON,,"Aramark @ The Gallery Cafe, University of Westminster",School/college/university,7845,0,0.45172954664007897,1836370,RFEVTL-37ML4M-YC6CNG,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 2HW,2025-06-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1433413,51.5167936,0.0,5.0,0.0
307-309 REGENT STREET,,LONDON,,Aramark @University Of Westminster,School/college/university,7845,0,0.45172954664007897,413506,01217/0307/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 2HW,2025-05-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1433413,51.5167936,5.0,5.0,0.0
4-12 LITTLE TITCHFIELD STREET,,LONDON,,Aramark Limited,Other catering premises,7841,0,0.42994635142832344,508495,00496/0002/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 7BY,2025-10-02T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1410789,51.5181966,0.0,0.0,0.0
,20-21 Bloomsbury Way,,London,ARCANA COFFEE COMPANY LIMITED,Restaurant/Cafe/Canteen,1,0,0.5621374663160305,1683530,203690,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1A 2TH,2024-04-03T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.122727,51.5179223,0.0,0.0,5.0
Arches 153 To 154,Concert Hall Approach,London,,Archduke Restaurant,Restaurant/Cafe/Canteen,1,0,0.9426005818373069,484034,13740/0153/2/000,522,foodhealthandsafety@lambeth.gov.uk,Lambeth,http://www.lambeth.gov.uk,False,,SE1 8XU,2026-03-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.116902,51.505265,0.0,5.0,5.0
BASEMENT AND GROUND FLOORS 3-4 ARCHER STREET,,LONDON,,Archer Street,Restaurant/Cafe/Canteen,1,0,0.1633443281172552,413205,01090/0003/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 7AP,2025-07-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1339466,51.5114377,0.0,0.0,0.0
GROUND FLOOR 31 RIDING HOUSE STREET,,LONDON,,Archetype Coffee,Restaurant/Cafe/Canteen,1,0,0.4430695932390701,1468079,22/00110/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 7DY,2026-02-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1409498,51.5185363,5.0,5.0,5.0
20-21 LEICESTER SQUARE,,LONDON,,Argentinian Grill,Takeaway/sandwich shop,7844,0,0.2917984838321465,1920922,EA7F8A-3T9DTT-TQ6190,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 7JX,2026-03-12T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1292758,51.5107698,0.0,5.0,5.0
GROUND 18 ARGYLL STREET,WEST END,LONDON,,Argyll Arms Public House,Restaurant/Cafe/Canteen,1,0,0.33237281342319636,428020,01092/0018/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 7TP,2024-04-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1414667,51.5150463,0.0,5.0,0.0
20-21A ARGYLL STREET,WEST END,LONDON,,Argyll News,Retailers - other,4613,0,0.3205629489474749,1136234,19/00183/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 7TT,2024-03-30T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1412259,51.5149436,0.0,5.0,5.0
224 REGENT STREET,,LONDON,,Arket Cafe,Restaurant/Cafe/Canteen,1,0,0.2997742093440701,991209,17/00302/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 3BR,2024-11-25T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1409379,51.5142286,0.0,0.0,0.0
27-29 LONG ACRE,,LONDON,,Arket Store,Restaurant/Cafe/Canteen,1,0,0.4056699717368556,991183,00849/0027/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9LA,2024-06-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1248425,51.5123897,5.0,5.0,5.0
ARLINGTON HOUSE 17-20 ARLINGTON STREET,,LONDON,,Arlington,Restaurant/Cafe/Canteen,1,0,0.583838300276165,1666269,L2MJHJ-AG0VXF-1S050J,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1A 1RJ,2025-04-03T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1408916,51.5065211,0.0,5.0,5.0
36-39 PALL MALL,,LONDON,,Army & Navy Club,Restaurant/Cafe/Canteen,1,0,0.5228868962351599,413475,01211/0036/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,SW1Y 5JN,2026-06-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1359853,51.5063353,5.0,5.0,5.0
27 DUKE STREET,,LONDON,,Arome,Retailers - other,4613,0,0.7731663465803211,1526578,22/00427/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 1LE,2025-09-20T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1518016,51.5153805,0.0,5.0,5.0
9 MERCER STREET,,LONDON,,Arome Bakery,Takeaway/sandwich shop,7844,0,0.3367741808815189,1296970,20/00491/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 9QJ,2026-05-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1262729,51.513006,5.0,0.0,0.0
90-92 SHAFTESBURY AVENUE,,LONDON,,Arome Bakery,Manufacturers/packers,7839,0,0.16246411187020307,1924108,LEP476-B5TGQ8-YXCTDL,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 5EA,2026-05-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1313089,51.5121511,0.0,0.0,0.0
,83 Gower Street,,London,Arosfa Hotel,Hotel/bed & breakfast/guest house,7842,0,0.5855456463266305,426476,8536,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1E 6HJ,2023-03-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.132669,51.5222357,0.0,0.0,0.0
145 OXFORD STREET,,LONDON,,Arro Coffee,Restaurant/Cafe/Canteen,1,0,0.17540614803729107,1666247,AJSDM3-98K1PW-2YXVK8,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 2JD,2023-10-24T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1367717,51.5156643,0.0,0.0,0.0
64 EASTCASTLE STREET,,LONDON,,Arros Qd,Restaurant/Cafe/Canteen,1,0,0.23814299029752026,1062890,18/00183/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 8NQ,2024-10-11T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.137056,51.5166761,5.0,5.0,5.0
121-127 PARK STREET,,LONDON,,Ask Italian,Restaurant/Cafe/Canteen,1,0,0.9493886889552238,427743,00206/0121/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 7JA,2026-03-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1560651,51.5133073,5.0,5.0,0.0
,67 Kingsway,,London,Assenheims,Restaurant/Cafe/Canteen,1,0,0.631856886692588,1873725,206601,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2B 6TD,2025-12-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1195938,51.515606,5.0,5.0,0.0
21 PORTLAND PLACE,,LONDON,,Association Of Anaesthetists,Restaurant/Cafe/Canteen,1,0,0.6143588502795128,410968,00143/0021/0/001,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 1PY,2024-11-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1451094,51.5193935,0.0,0.0,0.0
GROUND FLOOR 20 HALLAM STREET,,LONDON,,Astor Court Hotel,Hotel/bed & breakfast/guest house,7842,0,0.5706245118203642,1857221,BNNN6G-NYSZE3-W0657L,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1W 6JQ,2025-09-04T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1431328,51.5197939,0.0,0.0,0.0
5-7 FOUBERT'S PLACE,,LONDON,,Astrid & Miyu,Takeaway/sandwich shop,7844,0,0.26115378348281804,1737190,DX0ESQ-DKFR7K-9EEW5G,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 7PY,2025-02-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1400472,51.5134501,,,
The University of Law,14 Store Street,,London,ATALIAN SERVEST FOOD CO,Restaurant/Cafe/Canteen,1,0,0.44249840728038414,1653926,203180,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1E 7DE,2024-10-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1315631,51.5200238,5.0,5.0,5.0
57 CLEVELAND STREET,,LONDON,,Atcha,Takeaway/sandwich shop,7844,0,0.5134090892933771,1924096,E33DJ1-J5MMSC-BE64SN,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1T 4JN,2026-04-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1389792,51.5205554,5.0,5.0,5.0
,110 Charing Cross Road,,London,ATG London Ltd - Phoenix Theatre,Retailers - other,4613,0,0.19757056051351404,1174661,195902,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 0JP,2019-06-17T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1295543,51.5145242,0.0,0.0,0.0
94 GEORGE STREET,,LONDON,,atis Baker Street,Restaurant/Cafe/Canteen,1,0,0.9861644765772899,1870912,CYHGQ7-KL6QY2-RFJEZY,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1U 8PB,2026-02-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1561846,51.5174243,0.0,5.0,0.0
FIRST CHICAGO HOUSE 90 LONG ACRE,,LONDON,,Atis Covent Garden,Restaurant/Cafe/Canteen,1,0,0.46144875115882306,1791338,Q6L5VW-ZPRWJX-ZBYM1G,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 9RA,2025-05-28T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1232848,51.5141723,5.0,5.0,0.0
4 GROSVENOR STREET,,LONDON,,atis Grosvenor Street,Restaurant/Cafe/Canteen,1,0,0.49409254505733025,1791318,EF5Z9N-LTE8RD-QW068V,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 4PX,2025-05-29T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1452053,51.5122177,5.0,5.0,0.0
29 NORTH AUDLEY STREET,,LONDON,,atis North Audley Street,Restaurant/Cafe/Canteen,1,0,0.8467404645355792,1866398,SKWAXG-E43HYP-NLFHCG,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 6WY,2025-10-31T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1536545,51.5130446,5.0,5.0,0.0
295 REGENT STREET,,LONDON,,atis Regent Street,Restaurant/Cafe/Canteen,1,0,0.4350994551752075,1689913,C9HVYW-G01DWT-AH9Z02,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 2HJ,2025-08-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.143,51.5166803,5.0,5.0,5.0
55 DUKE STREET,,LONDON,,Attendant Coffee Roasters,Restaurant/Cafe/Canteen,1,0,0.7286932885430888,1073482,18/00262/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 5NR,2024-04-06T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1509466,51.5138651,5.0,5.0,5.0
31 DOVER STREET,,LONDON,,Aubaine,Restaurant/Cafe/Canteen,1,0,0.5134742426163738,427981,00965/0031/0/004,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1S 4ND,2024-09-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1431668,51.5090391,0.0,0.0,0.0
NATIONAL PORTRAIT GALLERY 2 ST MARTIN'S PLACE,,LONDON,,Audrey Green,Restaurant/Cafe/Canteen,1,0,0.3865690114194677,1624406,CR0S5C-4ERWP9-5FPAX0,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 0HE,2026-04-01T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1284529,51.5093988,0.0,0.0,0.0
16A ST ANNE'S COURT,,LONDON,,Aulis,Restaurant/Cafe/Canteen,1,0,0.04228232735838034,732364,13/00031/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1F 0BG,2025-04-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1343018,51.514384,5.0,0.0,0.0
University College London  Hospital,235 Euston Road,,London,Autograph At UCLH,Restaurant/Cafe/Canteen,1,0,0.77629016236319,1343705,199352,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,NW1 2BU,2023-06-09T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.136885,51.5248926,5.0,0.0,0.0
BASEMENT AND GROUND FLOOR REAR 127 MOUNT STREET,,LONDON,,Automat,Restaurant/Cafe/Canteen,1,0,0.6566710008926884,1866381,FMPSGG-T6C4LD-9EQPF2,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1K 3NT,2026-03-19T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1480258,51.5100422,5.0,5.0,5.0
15 HENRIETTA STREET,,LONDON,,Ave Mario,Restaurant/Cafe/Canteen,1,0,0.47871538505210565,1373294,21/00332/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2E 8QG,2025-11-13T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1239105,51.510873,5.0,5.0,5.0
60 CHILTERN STREET,,LONDON,,Avobar,Restaurant/Cafe/Canteen,1,0,0.9840644171338507,1768923,KD4V2P-MR2FX1-F4906V,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,True,,W1U 7RB,2026-01-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.154979,51.5194952,,,
,94 Tottenham Court Road,,London,B Bagel,Restaurant/Cafe/Canteen,1,0,0.5718451131372088,1398335,200034,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 4TN,2025-01-22T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1360092,51.521983,5.0,5.0,5.0
,52 New Oxford Street,,London,B BAGEL,Restaurant/Cafe/Canteen,1,0,0.4077254841213447,1868013,206585,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC1A 1ES,2026-04-30T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1262012,51.5171585,5.0,0.0,5.0
GROUND FLOOR SOUTH 54 WARDOUR STREET,,LONDON,,B Bagel Bakery Bar,Takeaway/sandwich shop,7844,0,0.09438961064572285,1149533,19/00220/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1D 4JF,2024-04-27T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1330938,51.5125573,5.0,5.0,0.0
1 BERKELEY STREET,,LONDON,,B-Flexion Restaurant,Other catering premises,7841,0,0.5568335635480003,1627361,PAD4J9-2XEPDL-4YYKH8,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1J 8DJ,2025-07-16T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.14202,51.5074742,0.0,0.0,5.0
Tesco Express,10-16 Goodge Street,,London,B.KITCHEN,Restaurant/Cafe/Canteen,1,0,0.42859157607006204,1866117,206561,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 2QB,2025-11-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1344614,51.519998,0.0,0.0,0.0
Tesco Express B Kitchen,267 Tottenham Court Road,,London,B.KITCHEN,Restaurant/Cafe/Canteen,1,0,0.2639010678563129,1841699,206229,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,W1T 7RQ,2025-11-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1302658,51.5168328,0.0,0.0,0.0
Tesco Express B Kitchen,15 Endell Street,,London,B.KITCHEN,Restaurant/Cafe/Canteen,1,0,0.410213616605201,1841701,206231,506,foodsafety@camden.gov.uk,Camden,http://www.camden.gov.uk,False,,WC2H 9HJ,2025-11-05T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1244933,51.5142987,0.0,0.0,0.0
FIRST FLOOR 385-387 EUSTON ROAD,,LONDON,,B.Kitchen,Takeaway/sandwich shop,7844,0,0.7849256470795587,1843265,FHAE0L-9EE8TD-B0DPWA,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,NW1 3AU,2025-07-14T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1433105,51.5235736,0.0,0.0,0.0
76-78 CHARING CROSS ROAD,,LONDON,,Baaria,Restaurant/Cafe/Canteen,1,0,0.24511241197629094,1453025,22/00042/COMM,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,WC2H 0BD,2024-09-21T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1286033,51.5126591,5.0,0.0,0.0
29 PORTLAND PLACE,,LONDON,,Babouch,Restaurant/Cafe/Canteen,1,0,0.6512565911281544,1257280,00143/0029/0/000,533,foodsafety@westminster.gov.uk,Westminster,http://www.westminster.gov.uk/,False,,W1B 1QB,2020-07-08T00:00:00,fhrs_5_en-gb,5,,FHRS,-0.1456393,51.5198335,0.0,5.0,5.0
